row_id,id,flight,flight_number,agent_name,agent_no,passenger_name,prm_agent_type,start_time,paused_at,end_time,service,seat_number,scanned_by,scanned_by_user,remarks,pos_location,no_show_flag,loc_name,arrival,airline,emp_type,departure,requested,service_date
3219,2892,IX8343,8343,Agent B2,AG005,Maria Johnson,SELF,822,,855,WCHS,19F,,,,AircraftGate-A,,BLR,SIN,IX,Employee,BLR,0,2026-01-29T00:00:00Z
3220,2893,6E1496,1496,Agent C1,AG006,Lakshmi Brown,SELF,823,829,829,WCHR,7D,,,,Boarding Gate,,BLR,BOM,6E,Employee,BLR,0,2026-01-29T00:00:00Z
3221,2893,6E1496,1496,Agent C1,AG006,Lakshmi Brown,SELF,858,,942,WCHR,7D,,,,Boarding Gate,,BLR,BOM,6E,Employee,BLR,0,2026-01-29T00:00:00Z
3222,2894,IX7269,7269,Agent B1,AG004,Ahmed Williams,OUTSOURCED,124,151,151,WCHR,7D,,,,Aircraft Point,,BLR,DXB,IX,Employee,BLR,0,2026-01-29T00:00:00Z
3223,2894,IX7269,7269,Agent B1,AG004,Ahmed Williams,OUTSOURCED,211,,251,WCHR,7D,,,,Aircraft Point,,BLR,DXB,IX,Employee,BLR,0,2026-01-29T00:00:00Z
3224,2895,SQ4018,4018,Agent B2,AG005,Maria Chen,SELF,2104,,2208,WCHC,29F,,,,Belt Area,,BLR,BOM,SQ,Employee,BLR,0,2026-01-29T00:00:00Z
3225,2896,IX2989,2989,Agent A3,AG003,Aisha Anderson,SELF,538,,659,WCHR,13D,,,,AircraftGate-A,,BLR,KUL,IX,Employee,BLR,0,2026-01-29T00:00:00Z
3226,2897,UK3468,3468,Agent C2,AG007,Aditi Williams,SELF,543,,642,BLND,10B,,,,Boarding Gate,,BLR,DEL,UK,Employee,BLR,0,2026-01-29T00:00:00Z
3227,2898,TG9533,9533,Agent C1,AG006,Bianca Kim,SELF,813,840,840,WCHR,18D,,,,Aircraft Point,,BLR,BOM,TG,Employee,BLR,0,2026-01-29T00:00:00Z
3228,2898,TG9533,9533,Agent C1,AG006,Bianca Kim,SELF,908,,945,WCHR,18D,,,,Aircraft Point,,BLR,BOM,TG,Employee,BLR,0,2026-01-29T00:00:00Z
3229,2899,LH4722,4722,Agent B2,AG005,Lakshmi Johnson,SELF,2024,,2048,WCHR,28D,,,,Belt Area,,BLR,MAA,LH,Employee,BLR,0,2026-01-29T00:00:00Z
3230,2900,6E9734,9734,Agent A3,AG003,Wei Mueller,SELF,923,,1014,WCHR,10C,,,,Boarding Gate,,BLR,CCU,6E,Employee,BLR,0,2026-01-29T00:00:00Z
3231,2901,6E6251,6251,Agent A1,AG001,Raj Kim,SELF,1706,,1815,WCHR,42B,,,,AircraftGate-A,,BLR,DEL,6E,Employee,BLR,0,2026-01-29T00:00:00Z
3232,2902,AI5723,5723,Agent A3,AG003,Raj Tanaka,SELF,1900,,1926,WCHR,6A,,,,Checkin Counter,,BLR,BOM,AI,Employee,BLR,0,2026-01-29T00:00:00Z
3233,2903,UK4378,4378,Agent C2,AG007,Raj Singh,SELF,1032,,1115,WCHR,36A,,,,AircraftGate-A,,BLR,MAA,UK,Employee,BLR,0,2026-01-29T00:00:00Z
3234,2904,AI9305,9305,Agent D1,AG008,Lakshmi Taylor,SELF,1913,,2017,WCHR,17B,,,,Boarding Gate,,BLR,HYD,AI,Employee,BLR,0,2026-01-29T00:00:00Z
3235,2905,EK5451,5451,Agent C1,AG006,Maria Wilson,SELF,2059,,2137,WCHR,4F,,,,Aircraft Point,,BLR,DXB,EK,Employee,BLR,0,2026-01-29T00:00:00Z
3236,2906,IX8481,8481,Agent D1,AG008,Omar Kim,SELF,2157,2212,2212,WCHR,34F,,,,AircraftGate-A,,BLR,CCU,IX,Employee,BLR,0,2026-01-29T00:00:00Z
3237,2906,IX8481,8481,Agent D1,AG008,Omar Kim,SELF,2242,,2310,WCHR,34F,,,,AircraftGate-A,,BLR,CCU,IX,Employee,BLR,0,2026-01-29T00:00:00Z
3238,2907,IX8002,8002,Agent A3,AG003,Priya Thomas,SELF,1650,,1752,WCHR,30C,,,,Boarding Gate,,BLR,LHR,IX,Employee,BLR,0,2026-01-29T00:00:00Z
3239,2908,6E3221,3221,Agent C1,AG006,Omar Brown,SELF,943,,1000,WCHR,29A,,,,Boarding Gate,,BLR,DEL,6E,Employee,BLR,0,2026-01-29T00:00:00Z
3240,2909,EK4582,4582,Agent B2,AG005,Maria Johnson,OUTSOURCED,909,,1031,WCHS,5F,,,,Aircraft Point,,HYD,LHR,EK,Employee,HYD,0,2026-01-29T00:00:00Z
3241,2910,IX1260,1260,Agent A1,AG001,Zara Lee,SELF,2103,,2228,MEDA,16F,,,,AircraftGate-A,,HYD,BLR,IX,Employee,HYD,0,2026-01-29T00:00:00Z
3242,2911,EK3935,3935,Agent A3,AG003,Arjun Nguyen,SELF,340,348,348,WCHR,29C,,,,Belt Area,,HYD,BLR,EK,Employee,HYD,0,2026-01-29T00:00:00Z
3243,2911,EK3935,3935,Agent A3,AG003,Arjun Nguyen,SELF,353,,456,WCHR,29C,,,,Belt Area,,HYD,BLR,EK,Employee,HYD,0,2026-01-29T00:00:00Z
3244,2912,6E7668,7668,Agent C2,AG007,Carlos Tanaka,SELF,1851,1959,1959,WCHR,25F,,,,AircraftGate-A,,HYD,DEL,6E,Employee,HYD,0,2026-01-29T00:00:00Z
3245,2912,6E7668,7668,Agent C2,AG007,Carlos Tanaka,SELF,2005,,2010,WCHR,25F,,,,AircraftGate-A,,HYD,DEL,6E,Employee,HYD,0,2026-01-29T00:00:00Z
3246,2913,EK1742,1742,Agent A2,AG002,Carlos Williams,SELF,54,,113,WCHR,11F,,,,Aircraft Point,,HYD,DEL,EK,Employee,HYD,0,2026-01-29T00:00:00Z
3247,2914,BA1355,1355,Agent C2,AG007,David Patel,SELF,2039,,2200,MAAS,37B,,,,Checkin Counter,,HYD,LHR,BA,Employee,HYD,0,2026-01-29T00:00:00Z
3248,2915,SQ749,749,Agent A2,AG002,Raj Garcia,SELF,716,,748,WCHS,6D,,,,Aircraft Point,,HYD,LHR,SQ,Employee,HYD,0,2026-01-29T00:00:00Z
3249,2916,QR5496,5496,Agent A3,AG003,Kaori Santos,SELF,1050,,1154,WCHR,7A,,,,Aircraft Point,,HYD,BOM,QR,Employee,HYD,0,2026-01-29T00:00:00Z
3250,2917,IX2673,2673,Agent A3,AG003,Chen Patel,SELF,1400,,1436,MAAS,21C,,,,Checkin Counter,,HYD,BOM,IX,Employee,HYD,0,2026-01-29T00:00:00Z
3251,2918,BA2366,2366,Agent B1,AG004,Ibrahim Johnson,SELF,509,,524,WCHR,8F,,,,Aircraft Point,,HYD,DEL,BA,Employee,HYD,0,2026-01-29T00:00:00Z
3252,2919,IX3480,3480,Agent A2,AG002,Aarav Chen,SELF,511,,631,WCHC,34D,,,,AircraftGate-A,,DEL,GOI,IX,Employee,DEL,0,2026-01-29T00:00:00Z
3253,2920,6E8275,8275,Agent C2,AG007,Aditi Garcia,SELF,1511,,1638,UMNR,15A,,,,AircraftGate-A,,DEL,HYD,6E,Employee,DEL,0,2026-01-29T00:00:00Z
3254,2921,6E7213,7213,Agent A2,AG002,Raj Thomas,SELF,2120,,2207,BLND,41A,,,,Aircraft Point,,DEL,SFO,6E,Employee,DEL,0,2026-01-29T00:00:00Z
3255,2922,BA8326,8326,Agent C1,AG006,David Nguyen,SELF,1012,,1059,DPNA,30D,,,,Boarding Gate,,DEL,BOM,BA,Employee,DEL,0,2026-01-29T00:00:00Z
3256,2923,6E9635,9635,Agent B1,AG004,Nadia Santos,SELF,1640,,1732,WCHR,10B,,,,Boarding Gate,,DEL,BOM,6E,Employee,DEL,0,2026-01-29T00:00:00Z
3257,2924,SQ9832,9832,Agent C1,AG006,Kaori Garcia,SELF,454,,547,WCHS,41C,,,,Aircraft Point,,DEL,BLR,SQ,Employee,DEL,0,2026-01-29T00:00:00Z
3258,2925,AI9331,9331,Agent A3,AG003,Devi Anderson,SELF,726,,846,WCHR,14B,,,,Checkin Counter,,DEL,LHR,AI,Employee,DEL,0,2026-01-29T00:00:00Z
3259,2926,TG8682,8682,Agent D1,AG008,Kaori Tanaka,SELF,2135,,2150,WCHC,24C,,,,Boarding Gate,,DEL,BOM,TG,Employee,DEL,0,2026-01-29T00:00:00Z
3260,2927,IX7746,7746,Agent C1,AG006,Raj Patel,SELF,1947,2040,2040,WCHC,30D,,,,Aircraft Point,,DEL,BOM,IX,Employee,DEL,0,2026-01-29T00:00:00Z
3261,2927,IX7746,7746,Agent C1,AG006,Raj Patel,SELF,2049,,2118,WCHC,30D,,,,Aircraft Point,,DEL,BOM,IX,Employee,DEL,0,2026-01-29T00:00:00Z
3262,2928,IX5894,5894,Agent A2,AG002,Omar Patel,SELF,1512,1540,1540,WCHR,23E,,,,Aircraft Point,,DEL,SIN,IX,Employee,DEL,0,2026-01-29T00:00:00Z
3263,2928,IX5894,5894,Agent A2,AG002,Omar Patel,SELF,1545,,1629,WCHR,23E,,,,Aircraft Point,,DEL,SIN,IX,Employee,DEL,0,2026-01-29T00:00:00Z
3264,2929,AI7295,7295,Agent A2,AG002,Yuki Williams,OUTSOURCED,218,231,231,WCHS,24A,,,,AircraftGate-A,,DEL,BOM,AI,Employee,DEL,0,2026-01-29T00:00:00Z
3265,2929,AI7295,7295,Agent A2,AG002,Yuki Williams,OUTSOURCED,250,,320,WCHS,24A,,,,AircraftGate-A,,DEL,BOM,AI,Employee,DEL,0,2026-01-29T00:00:00Z
3266,2930,AI2366,2366,Agent B2,AG005,Hana Kim,SELF,1155,,1235,WCHS,10D,,,,AircraftGate-A,,DEL,DOH,AI,Employee,DEL,0,2026-01-29T00:00:00Z
3267,2931,SQ7395,7395,Agent A2,AG002,Sato Sharma,OUTSOURCED,1105,,1155,WCHR,20B,,,,Aircraft Point,,DEL,BOM,SQ,Employee,DEL,0,2026-01-29T00:00:00Z
3268,2932,SQ3146,3146,Agent B1,AG004,Carlos Taylor,SELF,532,,612,WCHR,2D,,,,Checkin Counter,,DEL,LHR,SQ,Employee,DEL,0,2026-01-29T00:00:00Z
3269,2933,UK1136,1136,Agent C1,AG006,Viktor Williams,SELF,1431,,1529,WCHR,20A,,,,Aircraft Point,,DEL,BOM,UK,Employee,DEL,0,2026-01-29T00:00:00Z
3270,2934,6E9757,9757,Agent C1,AG006,Sato Garcia,SELF,1921,,2020,WCHR,39D,,,,Boarding Gate,,DEL,GOI,6E,Employee,DEL,0,2026-01-29T00:00:00Z
3271,2935,IX4680,4680,Agent C2,AG007,Arjun Garcia,SELF,536,,555,WCHR,8A,,,,Aircraft Point,,DEL,GOI,IX,Employee,DEL,0,2026-01-29T00:00:00Z
3272,2936,AI9052,9052,Agent A3,AG003,Viktor Nguyen,SELF,141,,240,WCHR,14B,,,,Belt Area,,DEL,GOI,AI,Employee,DEL,0,2026-01-29T00:00:00Z
3273,2937,LH9845,9845,Agent C2,AG007,Ahmed Tanaka,SELF,1819,1855,1855,WCHR,14D,,,,AircraftGate-A,,DEL,MAA,LH,Employee,DEL,0,2026-01-29T00:00:00Z
3274,2937,LH9845,9845,Agent C2,AG007,Ahmed Tanaka,SELF,1925,,1950,WCHR,14D,,,,AircraftGate-A,,DEL,MAA,LH,Employee,DEL,0,2026-01-29T00:00:00Z
3275,2938,IX3718,3718,Agent D1,AG008,Arjun Patel,SELF,653,,820,WCMP,23A,,,,Boarding Gate,,DEL,CCU,IX,Employee,DEL,0,2026-01-29T00:00:00Z
3276,2939,IX1517,1517,Agent D1,AG008,George Chen,OUTSOURCED,1822,,1942,WCHR,36D,,,,AircraftGate-A,,DEL,CCU,IX,Employee,DEL,0,2026-01-29T00:00:00Z
3277,2940,IX1024,1024,Agent A3,AG003,Fatima Anderson,SELF,554,,624,UMNR,22D,,,,Boarding Gate,,DEL,HYD,IX,Employee,DEL,0,2026-01-29T00:00:00Z
3278,2941,IX9921,9921,Agent D1,AG008,Kaori Anderson,SELF,750,813,813,WCHC,36C,,,,Belt Area,,BLR,DEL,IX,Employee,BLR,0,2026-01-30T00:00:00Z
3279,2941,IX9921,9921,Agent D1,AG008,Kaori Anderson,SELF,832,,841,WCHC,36C,,,,Belt Area,,BLR,DEL,IX,Employee,BLR,0,2026-01-30T00:00:00Z
3280,2942,SQ5895,5895,Agent A2,AG002,Raj Taylor,SELF,1018,,1043,WCHR,42B,,,,Aircraft Point,,BLR,MAA,SQ,Employee,BLR,0,2026-01-30T00:00:00Z
3281,2943,EK3976,3976,Agent C1,AG006,Aisha Patel,SELF,1306,,1427,WCHR,25F,,,,Boarding Gate,,BLR,DEL,EK,Employee,BLR,0,2026-01-30T00:00:00Z
3282,2944,UK260,260,Agent A3,AG003,Kaori Chen,SELF,827,,927,MAAS,15F,,,,Boarding Gate,,BLR,MAA,UK,Employee,BLR,0,2026-01-30T00:00:00Z
3283,2945,IX1113,1113,Agent D1,AG008,Elena Thomas,SELF,901,,916,WCHS,6F,,,,Boarding Gate,,BLR,MAA,IX,Employee,BLR,0,2026-01-30T00:00:00Z
3284,2946,IX5620,5620,Agent D1,AG008,Lakshmi Brown,SELF,1955,,2022,WCHS,19A,,,,Boarding Gate,,BLR,HYD,IX,Employee,BLR,0,2026-01-30T00:00:00Z
3285,2947,IX4105,4105,Agent B1,AG004,Ibrahim Chen,OUTSOURCED,2055,,2117,WCHR,28B,,,,Aircraft Point,,BLR,MAA,IX,Employee,BLR,0,2026-01-30T00:00:00Z
3286,2948,IX5614,5614,Agent C2,AG007,James Nguyen,SELF,1505,,1526,WCHR,3D,,,,Boarding Gate,,BLR,MAA,IX,Employee,BLR,1,2026-01-30T00:00:00Z
3287,2949,6E6202,6202,Agent C2,AG007,Devi Williams,SELF,1243,1315,1315,WCHR,17D,,,,Boarding Gate,,BLR,DEL,6E,Employee,BLR,0,2026-01-30T00:00:00Z
3288,2949,6E6202,6202,Agent C2,AG007,Devi Williams,SELF,1336,,1352,WCHR,17D,,,,Boarding Gate,,BLR,DEL,6E,Employee,BLR,0,2026-01-30T00:00:00Z
3289,2950,IX3546,3546,Agent A1,AG001,James Singh,SELF,533,,658,WCHR,1A,,,,Boarding Gate,,BLR,DEL,IX,Employee,BLR,1,2026-01-30T00:00:00Z
3290,2951,IX9630,9630,Agent A2,AG002,Aisha Taylor,SELF,1556,1611,1611,WCHC,33E,,,,Aircraft Point,,BLR,DEL,IX,Employee,BLR,0,2026-01-30T00:00:00Z
3291,2951,IX9630,9630,Agent A2,AG002,Aisha Taylor,SELF,1616,,1632,WCHC,33E,,,,Aircraft Point,,BLR,DEL,IX,Employee,BLR,0,2026-01-30T00:00:00Z
3292,2952,IX8697,8697,Agent C2,AG007,Ibrahim Santos,SELF,1808,,1915,BLND,1A,,,,AircraftGate-A,,BLR,DEL,IX,Employee,BLR,0,2026-01-30T00:00:00Z
3293,2953,6E1517,1517,Agent A3,AG003,Raj Chen,SELF,1231,,1348,WCHR,33A,,,,AircraftGate-A,,BLR,BOM,6E,Employee,BLR,0,2026-01-30T00:00:00Z
3294,2954,IX7651,7651,Agent C1,AG006,Arjun Chen,SELF,621,,707,UMNR,9F,,,,AircraftGate-A,,BLR,BKK,IX,Employee,BLR,0,2026-01-30T00:00:00Z
3295,2955,AI6160,6160,Agent C1,AG006,Bianca Williams,SELF,1106,,1203,WCHR,28D,,,,Checkin Counter,,BLR,BOM,AI,Employee,BLR,0,2026-01-30T00:00:00Z
3296,2956,UK6873,6873,Agent B2,AG005,Viktor Lee,SELF,1437,,1545,WCHR,8B,,,,Aircraft Point,N,BLR,LHR,UK,Employee,BLR,0,2026-01-30T00:00:00Z
3297,2957,AI7404,7404,Agent B2,AG005,Kaori Mueller,OUTSOURCED,506,,537,WCHR,17E,,,,Boarding Gate,,HYD,LHR,AI,Employee,HYD,0,2026-01-30T00:00:00Z
3298,2958,QR8457,8457,Agent A1,AG001,Maria Ali,SELF,1403,,1527,WCHR,23A,,,,AircraftGate-A,,HYD,CCU,QR,Employee,HYD,0,2026-01-30T00:00:00Z
3299,2959,AI6950,6950,Agent D1,AG008,Uma Chen,SELF,941,1017,1017,WCHC,18C,,,,Checkin Counter,,HYD,SIN,AI,Employee,HYD,0,2026-01-30T00:00:00Z
3300,2959,AI6950,6950,Agent D1,AG008,Uma Chen,SELF,1030,,1115,WCHC,18C,,,,Checkin Counter,,HYD,SIN,AI,Employee,HYD,0,2026-01-30T00:00:00Z
3301,2960,SQ1529,1529,Agent D1,AG008,Lakshmi Williams,SELF,2040,,2101,WCHR,27D,,,,Aircraft Point,,HYD,SIN,SQ,Employee,HYD,0,2026-01-30T00:00:00Z
3302,2961,QR3919,3919,Agent D1,AG008,Ahmed Brown,SELF,937,,1052,WCHR,17C,,,,Aircraft Point,N,HYD,LHR,QR,Employee,HYD,0,2026-01-30T00:00:00Z
3303,2962,UK1934,1934,Agent B1,AG004,Aditi Kumar,SELF,858,,1015,WCHR,18A,,,,Aircraft Door,,HYD,DEL,UK,Employee,HYD,0,2026-01-30T00:00:00Z
3304,2963,UK2315,2315,Agent A1,AG001,Devi Patel,SELF,1930,2038,2038,WCHS,28D,,,,Checkin Counter,,HYD,DXB,UK,Employee,HYD,0,2026-01-30T00:00:00Z
3305,2963,UK2315,2315,Agent A1,AG001,Devi Patel,SELF,2105,,2117,WCHS,28D,,,,Checkin Counter,,HYD,DXB,UK,Employee,HYD,0,2026-01-30T00:00:00Z
3306,2964,QR7751,7751,Agent D1,AG008,George Tanaka,SELF,829,915,915,WCHR,40F,,,,AircraftGate-A,,HYD,BLR,QR,Employee,HYD,0,2026-01-30T00:00:00Z
3307,2964,QR7751,7751,Agent D1,AG008,George Tanaka,SELF,939,,945,WCHR,40F,,,,AircraftGate-A,,HYD,BLR,QR,Employee,HYD,0,2026-01-30T00:00:00Z
3308,2965,IX6253,6253,Agent C1,AG006,Chen Chen,SELF,1848,,2006,WCHR,7A,,,,Checkin Counter,,HYD,CCU,IX,Employee,HYD,0,2026-01-30T00:00:00Z
3309,2966,BA6530,6530,Agent B2,AG005,Tara Thomas,OUTSOURCED,103,,158,WCHR,10A,,,,AircraftGate-A,,HYD,LHR,BA,Employee,HYD,0,2026-01-30T00:00:00Z
3310,2967,IX1683,1683,Agent C2,AG007,Viktor Santos,SELF,1030,,1140,WCHR,24A,,,,Aircraft Point,,HYD,DEL,IX,Employee,HYD,0,2026-01-30T00:00:00Z
3311,2968,UK9434,9434,Agent B2,AG005,Aarav Anderson,SELF,1333,1403,1403,WCHR,41F,,,,AircraftGate-A,,HYD,MAA,UK,Employee,HYD,0,2026-01-30T00:00:00Z
3312,2968,UK9434,9434,Agent B2,AG005,Aarav Anderson,SELF,1410,,1449,WCHR,41F,,,,AircraftGate-A,,HYD,MAA,UK,Employee,HYD,0,2026-01-30T00:00:00Z
3313,2969,UK9402,9402,Agent B1,AG004,Carlos Sharma,SELF,422,,502,WCHR,22C,,,,AircraftGate-A,,DEL,DOH,UK,Employee,DEL,0,2026-01-30T00:00:00Z
3314,2970,QR3232,3232,Agent C1,AG006,Zara Taylor,SELF,419,,440,MAAS,16A,,,,Aircraft Point,,DEL,SFO,QR,Employee,DEL,0,2026-01-30T00:00:00Z
3315,2971,IX2973,2973,Agent B1,AG004,Lakshmi Singh,SELF,519,,553,WCHR,26F,,,,Belt Area,,DEL,BLR,IX,Employee,DEL,0,2026-01-30T00:00:00Z
3316,2972,IX7306,7306,Agent C2,AG007,Bianca Brown,SELF,1446,,1519,WCHR,11A,,,,AircraftGate-A,,DEL,JFK,IX,Employee,DEL,0,2026-01-30T00:00:00Z
3317,2973,6E3010,3010,Agent D1,AG008,Maria Williams,SELF,1001,1059,1059,WCHR,18E,,,,Boarding Gate,,DEL,CCU,6E,Employee,DEL,0,2026-01-30T00:00:00Z
3318,2973,6E3010,3010,Agent D1,AG008,Maria Williams,SELF,1111,,1130,WCHR,18E,,,,Boarding Gate,,DEL,CCU,6E,Employee,DEL,0,2026-01-30T00:00:00Z
3319,2974,IX2455,2455,Agent C2,AG007,Ahmed Ali,SELF,1110,,1226,WCHR,6E,,,,Aircraft Point,,DEL,BOM,IX,Employee,DEL,0,2026-01-30T00:00:00Z
3320,2975,AI944,944,Agent C2,AG007,Uma Anderson,SELF,1129,,1156,WCMP,33D,,,,Aircraft Point,,DEL,CCU,AI,Employee,DEL,0,2026-01-30T00:00:00Z
3321,2976,BA2114,2114,Agent A2,AG002,Priya Lee,SELF,800,,831,WCHR,32D,,,,AircraftGate-A,,DEL,BOM,BA,Employee,DEL,0,2026-01-30T00:00:00Z
3322,2977,AI7045,7045,Agent A3,AG003,George Mueller,SELF,332,,352,WCHS,29E,,,,Boarding Gate,,DEL,HYD,AI,Employee,DEL,0,2026-01-30T00:00:00Z
3323,2978,EK4799,4799,Agent B2,AG005,Zara Taylor,SELF,1938,,2058,WCHR,39A,,,,Belt Area,,DEL,HYD,EK,Employee,DEL,0,2026-01-30T00:00:00Z
3324,2979,IX3268,3268,Agent A3,AG003,Viktor Taylor,SELF,1523,1615,1615,MAAS,11D,,,,Aircraft Point,,DEL,SFO,IX,Employee,DEL,0,2026-01-30T00:00:00Z
3325,2979,IX3268,3268,Agent A3,AG003,Viktor Taylor,SELF,1645,,1655,MAAS,11D,,,,Aircraft Point,,DEL,SFO,IX,Employee,DEL,0,2026-01-30T00:00:00Z
3326,2980,AI6129,6129,Agent C1,AG006,Maria Kim,SELF,14,,45,WCHS,14A,,,,Aircraft Point,,DEL,BOM,AI,Employee,DEL,0,2026-01-30T00:00:00Z
3327,2981,AI7644,7644,Agent C2,AG007,Carlos Johnson,SELF,1023,,1134,WCHR,26C,,,,Aircraft Point,,DEL,BLR,AI,Employee,DEL,0,2026-01-30T00:00:00Z
3328,2982,IX9440,9440,Agent A3,AG003,Kaori Johnson,SELF,1603,,1719,WCHR,17D,,,,Belt Area,N,DEL,JFK,IX,Employee,DEL,0,2026-01-30T00:00:00Z
3329,2983,IX2467,2467,Agent C2,AG007,Ahmed Wilson,SELF,1138,,1224,WCHR,18A,,,,AircraftGate-A,,DEL,CCU,IX,Employee,DEL,0,2026-01-30T00:00:00Z
3330,2984,EK3767,3767,Agent B1,AG004,Devi Chen,SELF,1637,,1759,WCHS,13E,,,,AircraftGate-A,,DEL,BOM,EK,Employee,DEL,0,2026-01-30T00:00:00Z
3331,2985,6E7430,7430,Agent A2,AG002,Kaori Anderson,SELF,2153,,2238,WCHR,25C,,,,Checkin Counter,,DEL,HYD,6E,Employee,DEL,0,2026-01-30T00:00:00Z
3332,2986,BA3914,3914,Agent A1,AG001,Arjun Taylor,SELF,1911,,2010,WCHS,25E,,,,Aircraft Point,,DEL,BOM,BA,Employee,DEL,0,2026-01-30T00:00:00Z
3333,2987,AI2627,2627,Agent A2,AG002,Chen Anderson,SELF,1128,,1212,WCHR,4D,,,,AircraftGate-A,,BLR,GOI,AI,Employee,BLR,0,2026-01-31T00:00:00Z
3334,2988,AI8828,8828,Agent D1,AG008,Aditi Tanaka,SELF,144,,301,WCMP,17D,,,,Aircraft Door,,BLR,BOM,AI,Employee,BLR,0,2026-01-31T00:00:00Z
3335,2989,UK2685,2685,Agent B1,AG004,Arjun Singh,SELF,1049,,1118,MEDA,16B,,,,Aircraft Point,,BLR,CCU,UK,Employee,BLR,0,2026-01-31T00:00:00Z
3336,2990,EK6546,6546,Agent C2,AG007,George Kumar,SELF,1030,,1103,WCHR,16C,,,,Aircraft Point,,BLR,SIN,EK,Employee,BLR,0,2026-01-31T00:00:00Z
3337,2991,UK8675,8675,Agent B2,AG005,Carlos Anderson,SELF,327,,454,WCHR,15E,,,,Aircraft Point,,BLR,DEL,UK,Employee,BLR,0,2026-01-31T00:00:00Z
3338,2992,UK4486,4486,Agent C1,AG006,Hana Kumar,SELF,1123,,1212,MAAS,5C,,,,Checkin Counter,,BLR,BOM,UK,Employee,BLR,0,2026-01-31T00:00:00Z
3339,2993,IX5368,5368,Agent C2,AG007,George Thomas,OUTSOURCED,909,,944,WCHR,7F,,,,Aircraft Point,,BLR,DEL,IX,Employee,BLR,0,2026-01-31T00:00:00Z
3340,2994,AI6307,6307,Agent B1,AG004,Hana Chen,OUTSOURCED,353,,501,MAAS,3A,,,,Aircraft Point,N,BLR,SIN,AI,Employee,BLR,0,2026-01-31T00:00:00Z
3341,2995,TG7806,7806,Agent B1,AG004,Uma Taylor,OUTSOURCED,807,,917,WCHS,35F,,,,AircraftGate-A,,BLR,HYD,TG,Employee,BLR,0,2026-01-31T00:00:00Z
3342,2996,SQ2638,2638,Agent A1,AG001,Maria Mueller,SELF,1933,,2032,WCHS,4A,,,,Checkin Counter,,BLR,KUL,SQ,Employee,BLR,0,2026-01-31T00:00:00Z
3343,2997,IX9691,9691,Agent B2,AG005,Carlos Ali,SELF,1017,,1042,UMNR,21C,,,,Aircraft Point,,BLR,DEL,IX,Employee,BLR,0,2026-01-31T00:00:00Z
3344,2998,EK9468,9468,Agent C2,AG007,David Santos,SELF,1037,1047,1047,WCHC,37E,,,,AircraftGate-A,,BLR,MAA,EK,Employee,BLR,0,2026-01-31T00:00:00Z
3345,2998,EK9468,9468,Agent C2,AG007,David Santos,SELF,1115,,1125,WCHC,37E,,,,AircraftGate-A,,BLR,MAA,EK,Employee,BLR,0,2026-01-31T00:00:00Z
3346,2999,UK7232,7232,Agent B1,AG004,Aarav Nguyen,SELF,404,,517,WCHC,27A,,,,Boarding Gate,,BLR,SIN,UK,Employee,BLR,0,2026-01-31T00:00:00Z
3347,3000,TG6256,6256,Agent A3,AG003,Zara Wilson,SELF,1108,,1227,WCHC,5C,,,,AircraftGate-A,,BLR,HYD,TG,Employee,BLR,0,2026-01-31T00:00:00Z
3348,3001,LH221,221,Agent C1,AG006,George Singh,SELF,1736,1754,1754,WCHS,10A,,,,Aircraft Point,,BLR,DEL,LH,Employee,BLR,0,2026-01-31T00:00:00Z
3349,3001,LH221,221,Agent C1,AG006,George Singh,SELF,1800,,1809,WCHS,10A,,,,Aircraft Point,,BLR,DEL,LH,Employee,BLR,0,2026-01-31T00:00:00Z
3350,3002,IX9050,9050,Agent C1,AG006,Priya Nguyen,SELF,134,,243,WCHR,17E,,,,Aircraft Door,,BLR,BOM,IX,Employee,BLR,0,2026-01-31T00:00:00Z
3351,3003,AI1236,1236,Agent C1,AG006,Maria Singh,SELF,454,,515,WCHC,17E,,,,Aircraft Point,,BLR,SIN,AI,Employee,BLR,0,2026-01-31T00:00:00Z
3352,3004,AI211,211,Agent A2,AG002,Fatima Kim,SELF,1358,,1455,WCHC,24A,,,,Aircraft Door,,BLR,DEL,AI,Employee,BLR,0,2026-01-31T00:00:00Z
3353,3005,AI6243,6243,Agent A1,AG001,Aditi Tanaka,OUTSOURCED,1031,,1154,DPNA,23E,,,,AircraftGate-A,,BLR,DOH,AI,Employee,BLR,0,2026-01-31T00:00:00Z
3354,3006,IX7903,7903,Agent B2,AG005,Priya Sharma,SELF,1455,,1529,WCHC,32C,,,,Belt Area,,BLR,DEL,IX,Employee,BLR,0,2026-01-31T00:00:00Z
3355,3007,EK9381,9381,Agent A2,AG002,Yuki Kumar,SELF,1411,1430,1430,MAAS,2B,,,,Belt Area,,HYD,CCU,EK,Employee,HYD,0,2026-01-31T00:00:00Z
3356,3007,EK9381,9381,Agent A2,AG002,Yuki Kumar,SELF,1440,,1508,MAAS,2B,,,,Belt Area,,HYD,CCU,EK,Employee,HYD,0,2026-01-31T00:00:00Z
3357,3008,IX1316,1316,Agent C2,AG007,Carlos Nguyen,SELF,1300,,1423,WCHS,9B,,,,AircraftGate-A,,HYD,BOM,IX,Employee,HYD,0,2026-01-31T00:00:00Z
