row_id,id,flight,flight_number,agent_name,agent_no,passenger_name,prm_agent_type,start_time,paused_at,end_time,service,seat_number,scanned_by,scanned_by_user,remarks,pos_location,no_show_flag,loc_name,arrival,airline,emp_type,departure,requested,service_date
3111,14337,QF5820,5820,Agent A3,AG003,Uma Patel,SELF,1343,,1354,UMNR,7C,,,,Aircraft Point,,SYD,NRT,QF,Employee,SYD,0,2026-01-23T00:00:00Z
3112,14338,QF6267,6267,Agent A3,AG003,Ibrahim Sharma,SELF,1632,1700,1700,WCHR,5B,,,,AircraftGate-A,,SYD,HKG,QF,Employee,SYD,1,2026-01-23T00:00:00Z
3113,14338,QF6267,6267,Agent A3,AG003,Ibrahim Sharma,SELF,1723,,1739,WCHR,5B,,,,AircraftGate-A,,SYD,HKG,QF,Employee,SYD,1,2026-01-23T00:00:00Z
3114,14339,SQ1065,1065,Agent A3,AG003,Arjun Tanaka,SELF,345,,442,DPNA,38B,,,,Aircraft Point,,SYD,MEL,SQ,Employee,SYD,0,2026-01-23T00:00:00Z
3115,14340,CX9794,9794,Agent C2,AG007,Aditi Singh,SELF,1110,,1212,MAAS,34A,,,,Boarding Gate,,SYD,HKG,CX,Employee,SYD,0,2026-01-23T00:00:00Z
3116,14341,QF3866,3866,Agent A2,AG002,Fatima Tanaka,SELF,429,,449,WCHR,22B,,,,Aircraft Point,,SYD,MEL,QF,Employee,SYD,0,2026-01-23T00:00:00Z
3117,14342,UA5792,5792,Agent D1,AG008,Maria Williams,SELF,1618,,1710,WCHR,42B,,,,AircraftGate-A,N,SYD,HKG,UA,Employee,SYD,0,2026-01-23T00:00:00Z
3118,14343,QF1526,1526,Agent A1,AG001,Aarav Kumar,SELF,1302,,1347,WCHR,39B,,,,AircraftGate-A,,SYD,DXB,QF,Employee,SYD,0,2026-01-23T00:00:00Z
3119,14344,QF9427,9427,Agent A3,AG003,Ahmed Sharma,SELF,1243,,1309,WCHR,17B,,,,Boarding Gate,,SYD,NRT,QF,Employee,SYD,0,2026-01-23T00:00:00Z
3120,14345,QF9906,9906,Agent B1,AG004,James Brown,SELF,850,956,956,WCHR,25C,,,,AircraftGate-A,,SYD,MEL,QF,Employee,SYD,0,2026-01-23T00:00:00Z
3121,14345,QF9906,9906,Agent B1,AG004,James Brown,SELF,1011,,1019,WCHR,25C,,,,AircraftGate-A,,SYD,MEL,QF,Employee,SYD,0,2026-01-23T00:00:00Z
3122,14346,MH7723,7723,Agent A3,AG003,Raj Patel,SELF,1622,,1708,MAAS,21C,,,,Aircraft Point,,SYD,MEL,MH,Employee,SYD,0,2026-01-23T00:00:00Z
3123,14347,BA8958,8958,Agent C2,AG007,Ibrahim Sharma,OUTSOURCED,1417,,1453,WCHR,4D,,,,Aircraft Point,,SYD,PER,BA,Employee,SYD,0,2026-01-23T00:00:00Z
3124,14348,UA3386,3386,Agent B2,AG005,Bianca Brown,SELF,1156,,1252,WCHR,34D,,,,AircraftGate-A,,SYD,DXB,UA,Employee,SYD,0,2026-01-23T00:00:00Z
3125,14349,QF7440,7440,Agent A2,AG002,Ibrahim Wilson,SELF,1033,1138,1138,WCHR,5E,,,,Belt Area,N,SYD,BNE,QF,Employee,SYD,0,2026-01-23T00:00:00Z
3126,14349,QF7440,7440,Agent A2,AG002,Ibrahim Wilson,SELF,1203,,1211,WCHR,5E,,,,Belt Area,N,SYD,BNE,QF,Employee,SYD,0,2026-01-23T00:00:00Z
3127,14350,EK3071,3071,Agent C1,AG006,Viktor Singh,SELF,523,604,604,MAAS,25D,,,,Checkin Counter,,KUL,HKG,EK,Employee,KUL,0,2026-01-23T00:00:00Z
3128,14350,EK3071,3071,Agent C1,AG006,Viktor Singh,SELF,609,,627,MAAS,25D,,,,Checkin Counter,,KUL,HKG,EK,Employee,KUL,0,2026-01-23T00:00:00Z
3129,14351,AA3745,3745,Agent B1,AG004,Wei Tanaka,SELF,1533,,1633,WCHS,41D,,,,Checkin Counter,,KUL,SIN,AA,Employee,KUL,0,2026-01-23T00:00:00Z
3130,14352,QF8077,8077,Agent A3,AG003,Sato Santos,SELF,1931,,2011,WCHR,20D,,,,AircraftGate-A,,KUL,BKK,QF,Employee,KUL,0,2026-01-23T00:00:00Z
3131,14353,SQ4143,4143,Agent A2,AG002,Aisha Williams,SELF,1651,,1721,WCHR,23D,,,,Aircraft Point,,KUL,BKK,SQ,Employee,KUL,0,2026-01-23T00:00:00Z
3132,14354,QF3414,3414,Agent B1,AG004,Chen Nguyen,SELF,1916,2015,2015,WCHR,31C,,,,Belt Area,,KUL,BKK,QF,Employee,KUL,0,2026-01-23T00:00:00Z
3133,14354,QF3414,3414,Agent B1,AG004,Chen Nguyen,SELF,2035,,2106,WCHR,31C,,,,Belt Area,,KUL,BKK,QF,Employee,KUL,0,2026-01-23T00:00:00Z
3134,14355,QF9871,9871,Agent B2,AG005,Arjun Brown,SELF,1442,,1545,WCHR,42D,,,,Checkin Counter,,KUL,NRT,QF,Employee,KUL,0,2026-01-23T00:00:00Z
3135,14356,CX8380,8380,Agent A3,AG003,Raj Nguyen,SELF,623,,638,WCHR,25B,,,,AircraftGate-A,,KUL,DEL,CX,Employee,KUL,0,2026-01-23T00:00:00Z
3136,14357,JL6051,6051,Agent C2,AG007,Devi Wilson,SELF,1155,,1259,WCHS,17B,,,,AircraftGate-A,,KUL,BKK,JL,Employee,KUL,0,2026-01-23T00:00:00Z
3137,14358,AA3359,3359,Agent A1,AG001,Arjun Wilson,SELF,952,1049,1049,MAAS,4D,,,,Boarding Gate,,KUL,SIN,AA,Employee,KUL,0,2026-01-23T00:00:00Z
3138,14358,AA3359,3359,Agent A1,AG001,Arjun Wilson,SELF,1103,,1124,MAAS,4D,,,,Boarding Gate,,KUL,SIN,AA,Employee,KUL,0,2026-01-23T00:00:00Z
3139,14359,BA9181,9181,Agent A3,AG003,Kaori Kumar,OUTSOURCED,1008,,1047,WCHR,1D,,,,AircraftGate-A,,KUL,SIN,BA,Employee,KUL,0,2026-01-23T00:00:00Z
3140,14360,BA2571,2571,Agent C2,AG007,Lakshmi Thomas,SELF,736,,810,WCHC,25E,,,,Aircraft Point,,KUL,HKG,BA,Employee,KUL,0,2026-01-23T00:00:00Z
3141,14361,LH9307,9307,Agent B2,AG005,George Santos,SELF,855,1004,1004,MAAS,13E,,,,Boarding Gate,,JFK,NRT,LH,Employee,JFK,0,2026-01-23T00:00:00Z
3142,14361,LH9307,9307,Agent B2,AG005,George Santos,SELF,1026,,1032,MAAS,13E,,,,Boarding Gate,,JFK,NRT,LH,Employee,JFK,0,2026-01-23T00:00:00Z
3143,14362,SQ6385,6385,Agent B2,AG005,Hana Chen,SELF,1428,,1446,WCHR,31C,,,,AircraftGate-A,,JFK,LAX,SQ,Employee,JFK,0,2026-01-23T00:00:00Z
3144,14363,SQ2004,2004,Agent A2,AG002,Yuki Ali,SELF,1824,,1903,WCHC,9B,,,,Boarding Gate,,JFK,NRT,SQ,Employee,JFK,1,2026-01-23T00:00:00Z
3145,14364,BA7667,7667,Agent A1,AG001,Uma Patel,OUTSOURCED,2008,2045,2045,WCHR,13D,,,,Belt Area,N,JFK,SFO,BA,Employee,JFK,0,2026-01-23T00:00:00Z
3146,14364,BA7667,7667,Agent A1,AG001,Uma Patel,OUTSOURCED,2055,,2108,WCHR,13D,,,,Belt Area,N,JFK,SFO,BA,Employee,JFK,0,2026-01-23T00:00:00Z
3147,14365,DL6105,6105,Agent A3,AG003,Nadia Kumar,OUTSOURCED,1813,,1848,UMNR,24E,,,,Aircraft Point,,JFK,LAX,DL,Employee,JFK,0,2026-01-23T00:00:00Z
3148,14366,AA5716,5716,Agent A1,AG001,Zara Nguyen,SELF,926,,1022,DPNA,29D,,,,Boarding Gate,,JFK,SFO,AA,Employee,JFK,1,2026-01-23T00:00:00Z
3149,14367,CX5469,5469,Agent C2,AG007,Devi Nguyen,SELF,734,755,755,WCHC,37D,,,,Boarding Gate,,JFK,SFO,CX,Employee,JFK,0,2026-01-23T00:00:00Z
3150,14367,CX5469,5469,Agent C2,AG007,Devi Nguyen,SELF,823,,848,WCHC,37D,,,,Boarding Gate,,JFK,SFO,CX,Employee,JFK,0,2026-01-23T00:00:00Z
3151,14368,AA7248,7248,Agent B2,AG005,Carlos Brown,SELF,1101,,1211,MAAS,9B,,,,Aircraft Point,,JFK,DEL,AA,Employee,JFK,0,2026-01-23T00:00:00Z
3152,14369,UA7487,7487,Agent B1,AG004,Sato Nguyen,SELF,645,727,727,WCHC,18B,,,,Boarding Gate,,JFK,SFO,UA,Employee,JFK,0,2026-01-23T00:00:00Z
3153,14369,UA7487,7487,Agent B1,AG004,Sato Nguyen,SELF,751,,809,WCHC,18B,,,,Boarding Gate,,JFK,SFO,UA,Employee,JFK,0,2026-01-23T00:00:00Z
3154,14370,QF7320,7320,Agent B1,AG004,Chen Mueller,SELF,421,,509,BLND,18A,,,,AircraftGate-A,,JFK,LAX,QF,Employee,JFK,0,2026-01-23T00:00:00Z
3155,14371,MH3863,3863,Agent B2,AG005,Chen Ali,SELF,505,,622,MEDA,4E,,,,Aircraft Door,,JFK,SIN,MH,Employee,JFK,1,2026-01-23T00:00:00Z
3156,14372,JL5279,5279,Agent B2,AG005,Ahmed Chen,SELF,1424,1445,1445,WCHC,35B,,,,AircraftGate-A,,JFK,LAX,JL,Employee,JFK,0,2026-01-23T00:00:00Z
3157,14372,JL5279,5279,Agent B2,AG005,Ahmed Chen,SELF,1452,,1554,WCHC,35B,,,,AircraftGate-A,,JFK,LAX,JL,Employee,JFK,0,2026-01-23T00:00:00Z
3158,14373,QF542,542,Agent A2,AG002,Ahmed Tanaka,SELF,1504,,1634,WCHR,15E,,,,Aircraft Point,,JFK,BOM,QF,Employee,JFK,1,2026-01-23T00:00:00Z
3159,14374,UA7088,7088,Agent B2,AG005,Maria Kim,SELF,26,,149,WCHS,21D,,,,AircraftGate-A,,JFK,LHR,UA,Employee,JFK,0,2026-01-23T00:00:00Z
3160,14375,EK8241,8241,Agent A2,AG002,Lakshmi Mueller,SELF,1403,,1447,WCHC,33B,,,,Aircraft Point,N,JFK,NRT,EK,Employee,JFK,0,2026-01-23T00:00:00Z
3161,14376,QF6319,6319,Agent A1,AG001,Kaori Sharma,SELF,1509,,1632,MAAS,29B,,,,AircraftGate-A,,JFK,BOM,QF,Employee,JFK,0,2026-01-23T00:00:00Z
3162,14377,SQ7198,7198,Agent A3,AG003,Carlos Garcia,SELF,726,,742,WCHR,9B,,,,Aircraft Point,,JFK,LHR,SQ,Employee,JFK,0,2026-01-23T00:00:00Z
3163,14378,LH2178,2178,Agent D1,AG008,Fatima Williams,SELF,1620,,1743,WCHR,7A,,,,AircraftGate-A,,JFK,LHR,LH,Employee,JFK,1,2026-01-23T00:00:00Z
3164,14379,SQ678,678,Agent A2,AG002,Wei Thomas,SELF,1256,,1351,MAAS,35B,,,,Boarding Gate,,JFK,SFO,SQ,Employee,JFK,0,2026-01-23T00:00:00Z
3165,14380,CX5678,5678,Agent A1,AG001,Yuki Brown,SELF,1926,,2050,MAAS,34E,,,,Boarding Gate,,SYD,PER,CX,Employee,SYD,0,2026-01-24T00:00:00Z
3166,14381,EK4997,4997,Agent A2,AG002,Chen Brown,SELF,1347,,1417,UMNR,32C,,,,AircraftGate-A,,SYD,LAX,EK,Employee,SYD,0,2026-01-24T00:00:00Z
3167,14382,UA9492,9492,Agent D1,AG008,Ahmed Mueller,SELF,2009,,2025,DPNA,27D,,,,Belt Area,,SYD,LAX,UA,Employee,SYD,0,2026-01-24T00:00:00Z
3168,14383,QF1245,1245,Agent C1,AG006,Aditi Lee,SELF,1243,,1403,WCHR,34B,,,,Aircraft Point,,SYD,MEL,QF,Employee,SYD,0,2026-01-24T00:00:00Z
3169,14384,SQ2901,2901,Agent A2,AG002,Ahmed Patel,SELF,927,,1056,UMNR,8D,,,,AircraftGate-A,,SYD,PER,SQ,Employee,SYD,0,2026-01-24T00:00:00Z
3170,14385,QF6429,6429,Agent B2,AG005,Omar Anderson,SELF,808,,903,WCHR,15F,,,,AircraftGate-A,,SYD,MEL,QF,Employee,SYD,1,2026-01-24T00:00:00Z
3171,14386,CX4506,4506,Agent A3,AG003,Tara Thomas,SELF,1710,1717,1717,WCMP,38A,,,,Aircraft Point,,SYD,HKG,CX,Employee,SYD,0,2026-01-24T00:00:00Z
3172,14386,CX4506,4506,Agent A3,AG003,Tara Thomas,SELF,1731,,1828,WCMP,38A,,,,Aircraft Point,,SYD,HKG,CX,Employee,SYD,0,2026-01-24T00:00:00Z
3173,14387,SQ1343,1343,Agent A3,AG003,Uma Kim,SELF,805,,910,UMNR,13E,,,,Aircraft Point,,SYD,SIN,SQ,Employee,SYD,0,2026-01-24T00:00:00Z
3174,14388,QF4897,4897,Agent D1,AG008,James Ali,OUTSOURCED,1756,,1901,WCHC,8F,,,,Aircraft Point,,SYD,PER,QF,Employee,SYD,0,2026-01-24T00:00:00Z
3175,14389,CX8159,8159,Agent C1,AG006,Ibrahim Williams,SELF,1335,,1411,WCHS,16B,,,,Aircraft Point,,SYD,AKL,CX,Employee,SYD,0,2026-01-24T00:00:00Z
3176,14390,QF8822,8822,Agent A3,AG003,Arjun Kim,SELF,1059,,1123,WCHS,17E,,,,Aircraft Point,,SYD,MEL,QF,Employee,SYD,0,2026-01-24T00:00:00Z
3177,14391,QF8883,8883,Agent C1,AG006,Viktor Anderson,SELF,1706,,1807,MAAS,5C,,,,Aircraft Door,,SYD,PER,QF,Employee,SYD,0,2026-01-24T00:00:00Z
3178,14392,SQ1423,1423,Agent D1,AG008,Arjun Thomas,SELF,2122,,2216,BLND,11B,,,,Checkin Counter,,SYD,MEL,SQ,Employee,SYD,0,2026-01-24T00:00:00Z
3179,14393,MH3971,3971,Agent A1,AG001,James Wilson,SELF,1700,,1801,WCHR,1D,,,,Checkin Counter,,SYD,MEL,MH,Employee,SYD,0,2026-01-24T00:00:00Z
3180,14394,JL4281,4281,Agent B2,AG005,George Anderson,SELF,427,,526,WCHS,3B,,,,Boarding Gate,,SYD,HKG,JL,Employee,SYD,0,2026-01-24T00:00:00Z
3181,14395,QF4787,4787,Agent C2,AG007,David Lee,OUTSOURCED,1021,,1102,WCHR,32F,,,,Aircraft Point,,SYD,AKL,QF,Employee,SYD,0,2026-01-24T00:00:00Z
3182,14396,CX9040,9040,Agent B1,AG004,Omar Ali,SELF,638,,805,WCHR,3A,,,,Aircraft Point,,SYD,MEL,CX,Employee,SYD,0,2026-01-24T00:00:00Z
3183,14397,EK5612,5612,Agent C2,AG007,Zara Thomas,SELF,1543,,1627,MAAS,40E,,,,Aircraft Point,,SYD,LAX,EK,Employee,SYD,0,2026-01-24T00:00:00Z
3184,14398,EK483,483,Agent C2,AG007,Zara Santos,SELF,1835,,1917,WCHR,31B,,,,Checkin Counter,,KUL,JKT,EK,Employee,KUL,0,2026-01-24T00:00:00Z
3185,14399,BA531,531,Agent A2,AG002,Viktor Taylor,SELF,1111,1119,1119,WCHR,35D,,,,Boarding Gate,,KUL,SIN,BA,Employee,KUL,0,2026-01-24T00:00:00Z
3186,14399,BA531,531,Agent A2,AG002,Viktor Taylor,SELF,1126,,1135,WCHR,35D,,,,Boarding Gate,,KUL,SIN,BA,Employee,KUL,0,2026-01-24T00:00:00Z
3187,14400,CX5196,5196,Agent C1,AG006,Aisha Lee,SELF,1057,,1222,WCHR,26C,,,,Aircraft Point,,KUL,SIN,CX,Employee,KUL,1,2026-01-24T00:00:00Z
3188,14401,DL4017,4017,Agent B1,AG004,James Kim,SELF,122,,146,WCHR,19E,,,,Checkin Counter,,KUL,BKK,DL,Employee,KUL,0,2026-01-24T00:00:00Z
3189,14402,DL3881,3881,Agent D1,AG008,Kaori Brown,SELF,1816,,1916,MEDA,27F,,,,Boarding Gate,,KUL,DXB,DL,Employee,KUL,0,2026-01-24T00:00:00Z
3190,14403,EK8464,8464,Agent B1,AG004,Sato Taylor,SELF,526,,654,UMNR,37B,,,,Aircraft Point,,KUL,JKT,EK,Employee,KUL,0,2026-01-24T00:00:00Z
3191,14404,EK2324,2324,Agent A1,AG001,Devi Thomas,SELF,647,,739,WCHS,2F,,,,Aircraft Point,,KUL,NRT,EK,Employee,KUL,0,2026-01-24T00:00:00Z
3192,14405,SQ6654,6654,Agent A2,AG002,Viktor Patel,SELF,1419,,1506,MAAS,33B,,,,Checkin Counter,,KUL,DOH,SQ,Employee,KUL,1,2026-01-24T00:00:00Z
3193,14406,SQ5969,5969,Agent D1,AG008,George Brown,SELF,839,,956,WCHS,41B,,,,Checkin Counter,N,KUL,JKT,SQ,Employee,KUL,0,2026-01-24T00:00:00Z
3194,14407,CX5358,5358,Agent D1,AG008,Elena Kumar,SELF,1918,,2040,WCHS,10C,,,,Aircraft Point,,KUL,JKT,CX,Employee,KUL,0,2026-01-24T00:00:00Z
3195,14408,SQ3684,3684,Agent A2,AG002,James Santos,SELF,1752,,1841,WCHR,37F,,,,AircraftGate-A,,KUL,BOM,SQ,Employee,KUL,0,2026-01-24T00:00:00Z
3196,14409,SQ7147,7147,Agent C2,AG007,Yuki Wilson,SELF,1622,1711,1711,WCHR,41D,,,,Aircraft Point,,KUL,BOM,SQ,Employee,KUL,0,2026-01-24T00:00:00Z
3197,14409,SQ7147,7147,Agent C2,AG007,Yuki Wilson,SELF,1732,,1741,WCHR,41D,,,,Aircraft Point,,KUL,BOM,SQ,Employee,KUL,0,2026-01-24T00:00:00Z
3198,14410,AA9169,9169,Agent A1,AG001,Ahmed Kumar,SELF,1932,,2052,MAAS,11A,,,,Aircraft Point,,KUL,SIN,AA,Employee,KUL,0,2026-01-24T00:00:00Z
3199,14411,QF5748,5748,Agent B2,AG005,Devi Mueller,SELF,932,,1036,WCHR,17C,,,,Checkin Counter,,KUL,DOH,QF,Employee,KUL,0,2026-01-24T00:00:00Z
3200,14412,MH4662,4662,Agent A3,AG003,James Nguyen,SELF,1711,,1729,WCHC,19A,,,,Boarding Gate,,KUL,DOH,MH,Employee,KUL,0,2026-01-24T00:00:00Z
3201,14413,AA3811,3811,Agent B2,AG005,Yuki Anderson,SELF,1008,,1048,WCHC,25E,,,,Aircraft Point,,JFK,SIN,AA,Employee,JFK,0,2026-01-24T00:00:00Z
3202,14414,SQ3709,3709,Agent C2,AG007,Carlos Nguyen,SELF,547,,704,WCHR,7E,,,,AircraftGate-A,,JFK,LAX,SQ,Employee,JFK,0,2026-01-24T00:00:00Z
3203,14415,JL4260,4260,Agent B1,AG004,Sato Thomas,SELF,1943,,2045,WCHR,27F,,,,Checkin Counter,,JFK,HKG,JL,Employee,JFK,0,2026-01-24T00:00:00Z
3204,14416,UA5181,5181,Agent A2,AG002,Wei Tanaka,OUTSOURCED,1029,,1052,MEDA,18D,,,,AircraftGate-A,,JFK,DXB,UA,Employee,JFK,1,2026-01-24T00:00:00Z
3205,14417,EK5039,5039,Agent A3,AG003,Devi Mueller,SELF,411,,427,MAAS,32B,,,,AircraftGate-A,,JFK,DEL,EK,Employee,JFK,0,2026-01-24T00:00:00Z
3206,14418,QF9947,9947,Agent A2,AG002,Lakshmi Kumar,SELF,1912,,1955,WCHC,40E,,,,Aircraft Point,,JFK,SFO,QF,Employee,JFK,0,2026-01-24T00:00:00Z
3207,14419,QF7368,7368,Agent A2,AG002,Ahmed Garcia,SELF,922,,956,WCHR,12D,,,,Aircraft Point,,JFK,SFO,QF,Employee,JFK,0,2026-01-24T00:00:00Z
3208,14420,AA6452,6452,Agent D1,AG008,Sato Wilson,SELF,1042,,1143,WCHR,16E,,,,Aircraft Point,,JFK,SIN,AA,Employee,JFK,0,2026-01-24T00:00:00Z
3209,14421,SQ4487,4487,Agent D1,AG008,Aditi Ali,SELF,1314,1327,1327,WCHS,17C,,,,Aircraft Point,,JFK,ORD,SQ,Employee,JFK,0,2026-01-24T00:00:00Z
3210,14421,SQ4487,4487,Agent D1,AG008,Aditi Ali,SELF,1332,,1411,WCHS,17C,,,,Aircraft Point,,JFK,ORD,SQ,Employee,JFK,0,2026-01-24T00:00:00Z
3211,14422,BA7174,7174,Agent C1,AG006,Hana Kim,SELF,1418,,1441,WCHR,22D,,,,Aircraft Point,,JFK,SIN,BA,Employee,JFK,0,2026-01-24T00:00:00Z
3212,14423,EK9049,9049,Agent B2,AG005,Ibrahim Williams,SELF,931,,1040,MAAS,20C,,,,Aircraft Point,,JFK,SFO,EK,Employee,JFK,1,2026-01-24T00:00:00Z
3213,14424,EK793,793,Agent B2,AG005,Priya Johnson,SELF,416,,456,WCHR,25D,,,,Aircraft Point,,JFK,DEL,EK,Employee,JFK,1,2026-01-24T00:00:00Z
3214,14425,SQ7618,7618,Agent A3,AG003,George Sharma,SELF,1835,,1914,WCHR,36F,,,,Boarding Gate,,JFK,SFO,SQ,Employee,JFK,0,2026-01-24T00:00:00Z
3215,14426,BA3523,3523,Agent A3,AG003,Omar Tanaka,SELF,2102,,2156,WCHR,19D,,,,Aircraft Point,,JFK,BOM,BA,Employee,JFK,0,2026-01-24T00:00:00Z
3216,14427,SQ8094,8094,Agent A3,AG003,Kaori Patel,OUTSOURCED,922,,1008,WCHR,5B,,,,Aircraft Point,,JFK,SIN,SQ,Employee,JFK,0,2026-01-24T00:00:00Z
3217,14428,QF7915,7915,Agent A2,AG002,Arjun Williams,SELF,1526,,1643,DPNA,3D,,,,Aircraft Door,,JFK,DEL,QF,Employee,JFK,0,2026-01-24T00:00:00Z
3218,14429,UA2699,2699,Agent A3,AG003,Chen Chen,SELF,1308,1357,1357,WCHR,4E,,,,Boarding Gate,,JFK,ORD,UA,Employee,JFK,0,2026-01-24T00:00:00Z
3219,14429,UA2699,2699,Agent A3,AG003,Chen Chen,SELF,1419,,1435,WCHR,4E,,,,Boarding Gate,,JFK,ORD,UA,Employee,JFK,0,2026-01-24T00:00:00Z
3220,14430,UA8631,8631,Agent B2,AG005,Ibrahim Williams,SELF,825,,916,WCMP,28E,,,,Aircraft Point,,JFK,ORD,UA,Employee,JFK,0,2026-01-24T00:00:00Z
3221,14431,BA6155,6155,Agent A2,AG002,Yuki Kumar,SELF,1819,1839,1839,WCHS,28B,,,,Aircraft Point,,JFK,DXB,BA,Employee,JFK,0,2026-01-24T00:00:00Z
3222,14431,BA6155,6155,Agent A2,AG002,Yuki Kumar,SELF,1905,,1914,WCHS,28B,,,,Aircraft Point,,JFK,DXB,BA,Employee,JFK,0,2026-01-24T00:00:00Z
3223,14432,UA7140,7140,Agent C1,AG006,David Singh,SELF,1512,,1631,UMNR,15F,,,,Aircraft Point,,JFK,SFO,UA,Employee,JFK,0,2026-01-24T00:00:00Z
3224,14433,SQ171,171,Agent A3,AG003,Devi Chen,SELF,1008,,1051,WCHR,21F,,,,Aircraft Point,,JFK,DXB,SQ,Employee,JFK,0,2026-01-24T00:00:00Z
3225,14434,EK6372,6372,Agent B1,AG004,Zara Thomas,SELF,1611,,1722,WCHR,8D,,,,Aircraft Point,,JFK,SFO,EK,Employee,JFK,0,2026-01-24T00:00:00Z
3226,14435,EK6290,6290,Agent A2,AG002,Sato Patel,SELF,105,,226,WCHR,30E,,,,Aircraft Door,,JFK,SFO,EK,Employee,JFK,0,2026-01-24T00:00:00Z
3227,14436,QF8942,8942,Agent C1,AG006,Ibrahim Brown,SELF,1647,,1750,BLND,9C,,,,Aircraft Point,,SYD,BNE,QF,Employee,SYD,1,2026-01-25T00:00:00Z
3228,14437,QF6424,6424,Agent D1,AG008,Aisha Tanaka,SELF,925,,959,MAAS,1F,,,,AircraftGate-A,,SYD,DXB,QF,Employee,SYD,0,2026-01-25T00:00:00Z
3229,14438,AA7012,7012,Agent D1,AG008,Yuki Kim,SELF,1923,1935,1935,UMNR,40A,,,,AircraftGate-A,,SYD,HKG,AA,Employee,SYD,1,2026-01-25T00:00:00Z
3230,14438,AA7012,7012,Agent D1,AG008,Yuki Kim,SELF,1946,,2051,UMNR,40A,,,,AircraftGate-A,,SYD,HKG,AA,Employee,SYD,1,2026-01-25T00:00:00Z
3231,14439,SQ9324,9324,Agent A1,AG001,Uma Kumar,SELF,1335,,1503,WCHC,16C,,,,Aircraft Point,,SYD,NRT,SQ,Employee,SYD,0,2026-01-25T00:00:00Z
3232,14440,QF9236,9236,Agent A3,AG003,George Kim,SELF,2011,,2116,WCHC,12C,,,,AircraftGate-A,,SYD,BNE,QF,Employee,SYD,0,2026-01-25T00:00:00Z
3233,14441,CX8971,8971,Agent B1,AG004,Ibrahim Tanaka,SELF,2005,,2031,WCHC,16E,,,,Belt Area,,SYD,BNE,CX,Employee,SYD,1,2026-01-25T00:00:00Z
3234,14442,QF7259,7259,Agent A3,AG003,Yuki Williams,SELF,903,,1023,WCHR,37D,,,,Boarding Gate,,SYD,MEL,QF,Employee,SYD,0,2026-01-25T00:00:00Z
3235,14443,DL6460,6460,Agent A2,AG002,Bianca Johnson,SELF,2030,2037,2037,MAAS,39E,,,,AircraftGate-A,,SYD,MEL,DL,Employee,SYD,0,2026-01-25T00:00:00Z
3236,14443,DL6460,6460,Agent A2,AG002,Bianca Johnson,SELF,2105,,2114,MAAS,39E,,,,AircraftGate-A,,SYD,MEL,DL,Employee,SYD,0,2026-01-25T00:00:00Z
3237,14444,EK7212,7212,Agent D1,AG008,Devi Garcia,SELF,1151,,1243,WCHC,39A,,,,Aircraft Point,,SYD,MEL,EK,Employee,SYD,0,2026-01-25T00:00:00Z
3238,14445,EK4557,4557,Agent D1,AG008,Wei Johnson,SELF,1338,,1435,WCHR,34E,,,,AircraftGate-A,,SYD,NRT,EK,Employee,SYD,0,2026-01-25T00:00:00Z
3239,14446,CX4974,4974,Agent A1,AG001,Omar Tanaka,SELF,1457,1505,1505,WCHS,29A,,,,Aircraft Point,,SYD,SIN,CX,Employee,SYD,0,2026-01-25T00:00:00Z
3240,14446,CX4974,4974,Agent A1,AG001,Omar Tanaka,SELF,1524,,1540,WCHS,29A,,,,Aircraft Point,,SYD,SIN,CX,Employee,SYD,0,2026-01-25T00:00:00Z
3241,14447,QF3271,3271,Agent A2,AG002,Aarav Thomas,SELF,1510,,1640,UMNR,10D,,,,AircraftGate-A,,SYD,BNE,QF,Employee,SYD,0,2026-01-25T00:00:00Z
3242,14448,MH3748,3748,Agent B1,AG004,Arjun Taylor,SELF,1414,,1527,WCHS,9A,,,,Aircraft Point,,SYD,MEL,MH,Employee,SYD,0,2026-01-25T00:00:00Z
3243,14449,SQ6927,6927,Agent B2,AG005,Kaori Singh,SELF,816,,853,WCHR,28C,,,,Aircraft Door,,SYD,PER,SQ,Employee,SYD,0,2026-01-25T00:00:00Z
3244,14450,AA1860,1860,Agent A3,AG003,Nadia Kim,SELF,536,544,544,MAAS,23B,,,,AircraftGate-A,,SYD,SIN,AA,Employee,SYD,0,2026-01-25T00:00:00Z
3245,14450,AA1860,1860,Agent A3,AG003,Nadia Kim,SELF,609,,640,MAAS,23B,,,,AircraftGate-A,,SYD,SIN,AA,Employee,SYD,0,2026-01-25T00:00:00Z
3246,14451,CX6267,6267,Agent C2,AG007,Tara Thomas,SELF,1111,,1216,BLND,35A,,,,Belt Area,,KUL,BKK,CX,Employee,KUL,0,2026-01-25T00:00:00Z
3247,14452,BA6057,6057,Agent B2,AG005,Elena Wilson,SELF,1600,,1646,UMNR,3D,,,,Checkin Counter,,KUL,BKK,BA,Employee,KUL,0,2026-01-25T00:00:00Z
3248,14453,QF7885,7885,Agent C1,AG006,Aditi Tanaka,SELF,514,525,525,MAAS,5E,,,,Aircraft Point,,KUL,HKG,QF,Employee,KUL,1,2026-01-25T00:00:00Z
3249,14453,QF7885,7885,Agent C1,AG006,Aditi Tanaka,SELF,552,,606,MAAS,5E,,,,Aircraft Point,,KUL,HKG,QF,Employee,KUL,1,2026-01-25T00:00:00Z
