row_id,id,flight,flight_number,agent_name,agent_no,passenger_name,prm_agent_type,start_time,paused_at,end_time,service,seat_number,scanned_by,scanned_by_user,remarks,pos_location,no_show_flag,loc_name,arrival,airline,emp_type,departure,requested,service_date
2342,8121,EK2123,2123,Agent B1,AG004,Ahmed Brown,OUTSOURCED,1154,,1247,WCHR,30D,,,,AircraftGate-A,,BOM,LHR,EK,Employee,BOM,0,2026-01-15T00:00:00Z
2343,8122,BA8230,8230,Agent A1,AG001,Omar Wilson,OUTSOURCED,936,,1104,WCHR,10D,,,,Aircraft Point,,BOM,DEL,BA,Employee,BOM,0,2026-01-15T00:00:00Z
2344,8123,BA4514,4514,Agent B1,AG004,Bianca Singh,SELF,640,,808,WCHS,8F,,,,Aircraft Point,,BOM,MAA,BA,Employee,BOM,1,2026-01-15T00:00:00Z
2345,8124,6E2551,2551,Agent C1,AG006,Elena Anderson,OUTSOURCED,1027,,1053,WCHR,25F,,,,Aircraft Point,,BOM,BLR,6E,Employee,BOM,0,2026-01-15T00:00:00Z
2346,8125,AI875,875,Agent C1,AG006,Wei Garcia,SELF,1725,,1853,UMNR,32D,,,,Belt Area,,BOM,HYD,AI,Employee,BOM,0,2026-01-15T00:00:00Z
2347,8126,SV9991,9991,Agent A2,AG002,Lakshmi Chen,OUTSOURCED,1417,1443,1443,WCHS,34D,,,,Aircraft Point,,MAA,BOM,SV,Employee,MAA,0,2026-01-15T00:00:00Z
2348,8126,SV9991,9991,Agent A2,AG002,Lakshmi Chen,OUTSOURCED,1452,,1548,WCHS,34D,,,,Aircraft Point,,MAA,BOM,SV,Employee,MAA,0,2026-01-15T00:00:00Z
2349,8127,EK7436,7436,Agent A1,AG001,Aisha Tanaka,OUTSOURCED,1653,,1820,DPNA,37D,,,,AircraftGate-A,,MAA,HYD,EK,Employee,MAA,0,2026-01-15T00:00:00Z
2350,8128,EK5788,5788,Agent B1,AG004,Ahmed Wilson,SELF,1146,,1210,WCHC,23B,,,,Belt Area,,MAA,KUL,EK,Employee,MAA,0,2026-01-15T00:00:00Z
2351,8129,CX8735,8735,Agent D1,AG008,Yuki Johnson,OUTSOURCED,1854,,1953,WCHR,14F,,,,AircraftGate-A,,MAA,BOM,CX,Employee,MAA,0,2026-01-15T00:00:00Z
2352,8130,AI545,545,Agent C2,AG007,Hana Nguyen,SELF,807,,915,WCHR,8D,,,,Aircraft Point,,MAA,DEL,AI,Employee,MAA,0,2026-01-15T00:00:00Z
2353,8131,IX9484,9484,Agent A2,AG002,Aarav Wilson,SELF,851,,1005,WCHR,19A,,,,Belt Area,,MAA,CCU,IX,Employee,MAA,0,2026-01-15T00:00:00Z
2354,8132,CX6855,6855,Agent A3,AG003,Tara Santos,OUTSOURCED,1344,,1426,WCHR,18A,,,,AircraftGate-A,,MAA,CCU,CX,Employee,MAA,0,2026-01-15T00:00:00Z
2355,8133,MH282,282,Agent B1,AG004,Chen Singh,SELF,1255,,1340,MEDA,30C,,,,Aircraft Point,,MAA,DXB,MH,Employee,MAA,0,2026-01-15T00:00:00Z
2356,8134,IX166,166,Agent C1,AG006,Hana Santos,OUTSOURCED,810,,934,MAAS,22D,,,,Boarding Gate,,MAA,DXB,IX,Employee,MAA,0,2026-01-15T00:00:00Z
2357,8135,IX8156,8156,Agent B1,AG004,Lakshmi Johnson,SELF,1515,,1619,WCHR,22B,,,,Aircraft Point,,MAA,CCU,IX,Employee,MAA,0,2026-01-15T00:00:00Z
2358,8136,6E9812,9812,Agent B2,AG005,Tara Garcia,SELF,800,,852,WCHR,37F,,,,Aircraft Point,,BLR,DEL,6E,Employee,BLR,0,2026-01-16T00:00:00Z
2359,8137,MH5438,5438,Agent C1,AG006,George Lee,OUTSOURCED,426,,502,WCHR,26A,,,,Aircraft Point,,BLR,CCU,MH,Employee,BLR,0,2026-01-16T00:00:00Z
2360,8138,QR8683,8683,Agent B2,AG005,Tara Brown,SELF,2142,,2247,WCHC,25B,,,,Aircraft Point,,BLR,MAA,QR,Employee,BLR,0,2026-01-16T00:00:00Z
2361,8139,QR760,760,Agent A1,AG001,Nadia Tanaka,OUTSOURCED,737,,832,WCHR,4C,,,,Belt Area,,BLR,HYD,QR,Employee,BLR,0,2026-01-16T00:00:00Z
2362,8140,SV5621,5621,Agent B2,AG005,Tara Patel,SELF,722,,819,WCHS,25D,,,,Aircraft Point,,BLR,MAA,SV,Employee,BLR,0,2026-01-16T00:00:00Z
2363,8141,IX2068,2068,Agent C1,AG006,Yuki Lee,OUTSOURCED,115,,210,BLND,4B,,,,AircraftGate-A,,BLR,DOH,IX,Employee,BLR,0,2026-01-16T00:00:00Z
2364,8142,IX329,329,Agent A1,AG001,Aarav Mueller,SELF,1956,,2032,WCHR,41F,,,,Boarding Gate,,BLR,HYD,IX,Employee,BLR,0,2026-01-16T00:00:00Z
2365,8143,AI2121,2121,Agent A1,AG001,Devi Santos,SELF,1024,,1056,WCHR,33A,,,,Aircraft Point,,BLR,DXB,AI,Employee,BLR,0,2026-01-16T00:00:00Z
2366,8144,AI3540,3540,Agent C1,AG006,Sato Brown,SELF,1804,,1827,WCHC,40B,,,,Aircraft Point,,BLR,SYD,AI,Employee,BLR,0,2026-01-16T00:00:00Z
2367,8145,AI1638,1638,Agent C2,AG007,Devi Santos,SELF,1337,,1418,WCHC,9D,,,,Aircraft Point,N,BLR,MAA,AI,Employee,BLR,0,2026-01-16T00:00:00Z
2368,8146,6E1440,1440,Agent C1,AG006,Aditi Kumar,OUTSOURCED,2040,,2111,WCHC,12F,,,,AircraftGate-A,,BLR,BOM,6E,Employee,BLR,0,2026-01-16T00:00:00Z
2369,8147,EK9853,9853,Agent B1,AG004,Sato Singh,OUTSOURCED,1132,,1159,WCHR,28D,,,,Aircraft Point,,BLR,BOM,EK,Employee,BLR,0,2026-01-16T00:00:00Z
2370,8148,EK7190,7190,Agent A3,AG003,Lakshmi Johnson,SELF,1318,,1337,WCHR,31D,,,,Aircraft Point,,BLR,DXB,EK,Employee,BLR,0,2026-01-16T00:00:00Z
2371,8149,6E9902,9902,Agent D1,AG008,Carlos Singh,SELF,412,,512,WCHR,35A,,,,Boarding Gate,,BLR,MAA,6E,Employee,BLR,0,2026-01-16T00:00:00Z
2372,8150,BA1905,1905,Agent A3,AG003,Tara Brown,SELF,530,,638,MEDA,17F,,,,Aircraft Point,,BOM,DOH,BA,Employee,BOM,0,2026-01-16T00:00:00Z
2373,8151,MH9013,9013,Agent C1,AG006,Devi Taylor,SELF,1858,,1959,MAAS,15E,,,,AircraftGate-A,,BOM,DEL,MH,Employee,BOM,0,2026-01-16T00:00:00Z
2374,8152,6E371,371,Agent A2,AG002,Viktor Tanaka,SELF,1817,,1850,WCHR,20A,,,,Aircraft Point,N,BOM,DEL,6E,Employee,BOM,0,2026-01-16T00:00:00Z
2375,8153,AI5413,5413,Agent C2,AG007,George Brown,SELF,1620,,1651,WCHR,42D,,,,Aircraft Point,,BOM,CCU,AI,Employee,BOM,0,2026-01-16T00:00:00Z
2376,8154,BA5790,5790,Agent C2,AG007,Aditi Garcia,SELF,1154,,1258,WCHR,24A,,,,AircraftGate-A,,BOM,BLR,BA,Employee,BOM,0,2026-01-16T00:00:00Z
2377,8155,MH3280,3280,Agent A2,AG002,Uma Nguyen,SELF,1914,,1940,WCHR,2D,,,,Aircraft Point,,BOM,MAA,MH,Employee,BOM,0,2026-01-16T00:00:00Z
2378,8156,AI5261,5261,Agent B2,AG005,Uma Chen,SELF,519,,635,WCHR,10E,,,,Aircraft Point,,BOM,BLR,AI,Employee,BOM,0,2026-01-16T00:00:00Z
2379,8157,AI8433,8433,Agent A3,AG003,Ibrahim Williams,SELF,613,,657,WCHR,37E,,,,Aircraft Point,,BOM,DEL,AI,Employee,BOM,0,2026-01-16T00:00:00Z
2380,8158,IX2313,2313,Agent A1,AG001,Bianca Singh,SELF,2011,,2107,WCHR,36C,,,,Aircraft Point,,BOM,CCU,IX,Employee,BOM,0,2026-01-16T00:00:00Z
2381,8159,6E9693,9693,Agent A3,AG003,Raj Ali,SELF,1822,,1912,WCHR,16B,,,,Aircraft Point,,BOM,MAA,6E,Employee,BOM,0,2026-01-16T00:00:00Z
2382,8160,AI549,549,Agent C1,AG006,Kaori Johnson,SELF,1058,,1128,WCHC,21D,,,,AircraftGate-A,,BOM,MAA,AI,Employee,BOM,0,2026-01-16T00:00:00Z
2383,8161,EK4849,4849,Agent A1,AG001,Elena Mueller,SELF,741,,800,WCHR,3C,,,,Checkin Counter,,BOM,BLR,EK,Employee,BOM,0,2026-01-16T00:00:00Z
2384,8162,EK9670,9670,Agent A3,AG003,Devi Patel,SELF,607,,704,MAAS,11D,,,,Aircraft Point,,BOM,BLR,EK,Employee,BOM,0,2026-01-16T00:00:00Z
2385,8163,IX2007,2007,Agent A1,AG001,Ibrahim Santos,OUTSOURCED,2128,,2211,WCHR,39C,,,,Belt Area,,BOM,HYD,IX,Employee,BOM,0,2026-01-16T00:00:00Z
2386,8164,6E4581,4581,Agent C2,AG007,Uma Thomas,SELF,1009,,1127,UMNR,23F,,,,Aircraft Point,,BOM,DEL,6E,Employee,BOM,0,2026-01-16T00:00:00Z
2387,8165,AI575,575,Agent C2,AG007,Hana Taylor,SELF,1551,,1609,UMNR,32B,,,,Boarding Gate,,BOM,BLR,AI,Employee,BOM,0,2026-01-16T00:00:00Z
2388,8166,MH115,115,Agent D1,AG008,Fatima Tanaka,OUTSOURCED,31,,154,WCHR,39E,,,,Aircraft Point,,BOM,SIN,MH,Employee,BOM,0,2026-01-16T00:00:00Z
2389,8167,AI1715,1715,Agent A2,AG002,Uma Kim,SELF,709,,825,WCHR,29A,,,,Boarding Gate,,BOM,BLR,AI,Employee,BOM,0,2026-01-16T00:00:00Z
2390,8168,AI5838,5838,Agent A1,AG001,Zara Lee,SELF,843,,943,WCHR,26E,,,,AircraftGate-A,,MAA,CCU,AI,Employee,MAA,0,2026-01-16T00:00:00Z
2391,8169,SQ9454,9454,Agent C2,AG007,Elena Singh,SELF,926,,1051,WCHC,13F,,,,Belt Area,,MAA,BOM,SQ,Employee,MAA,0,2026-01-16T00:00:00Z
2392,8170,MH7986,7986,Agent B2,AG005,Priya Kumar,OUTSOURCED,1153,,1228,WCHR,39A,,,,Aircraft Point,,MAA,CCU,MH,Employee,MAA,0,2026-01-16T00:00:00Z
2393,8171,EK4760,4760,Agent A3,AG003,Maria Ali,SELF,953,,1021,WCHR,7C,,,,AircraftGate-A,,MAA,HYD,EK,Employee,MAA,0,2026-01-16T00:00:00Z
2394,8172,SQ7448,7448,Agent C1,AG006,Elena Lee,SELF,1846,,1918,WCHC,32A,,,,Aircraft Point,,MAA,BOM,SQ,Employee,MAA,0,2026-01-16T00:00:00Z
2395,8173,6E7119,7119,Agent A1,AG001,James Singh,OUTSOURCED,1006,,1022,DPNA,42C,,,,Aircraft Point,,MAA,BOM,6E,Employee,MAA,0,2026-01-16T00:00:00Z
2396,8174,CX9800,9800,Agent A2,AG002,Lakshmi Mueller,SELF,527,,544,WCHS,3F,,,,Belt Area,,MAA,BLR,CX,Employee,MAA,0,2026-01-16T00:00:00Z
2397,8175,AI5517,5517,Agent A3,AG003,Arjun Garcia,SELF,1701,,1739,WCHR,22C,,,,Boarding Gate,,MAA,BLR,AI,Employee,MAA,0,2026-01-16T00:00:00Z
2398,8176,IX2587,2587,Agent C2,AG007,Raj Kumar,SELF,814,,915,UMNR,37B,,,,Boarding Gate,,MAA,BLR,IX,Employee,MAA,0,2026-01-16T00:00:00Z
2399,8177,IX3744,3744,Agent D1,AG008,Arjun Williams,SELF,1800,,1823,WCHR,42D,,,,Belt Area,,MAA,BOM,IX,Employee,MAA,0,2026-01-16T00:00:00Z
2400,8178,SQ840,840,Agent A1,AG001,Priya Brown,SELF,2056,,2126,WCHR,4D,,,,Aircraft Point,,MAA,BLR,SQ,Employee,MAA,0,2026-01-16T00:00:00Z
2401,8179,EK1919,1919,Agent C2,AG007,Omar Wilson,SELF,341,,357,WCHC,41D,,,,AircraftGate-A,,MAA,DEL,EK,Employee,MAA,0,2026-01-16T00:00:00Z
2402,8180,IX7370,7370,Agent C2,AG007,Kaori Singh,SELF,1012,1114,1114,WCHR,7C,,,,Aircraft Point,,BLR,DXB,IX,Employee,BLR,0,2026-01-17T00:00:00Z
2403,8180,IX7370,7370,Agent C2,AG007,Kaori Singh,SELF,1129,,1147,WCHR,7C,,,,Aircraft Point,,BLR,DXB,IX,Employee,BLR,0,2026-01-17T00:00:00Z
2404,8181,SV1053,1053,Agent B1,AG004,Kaori Kim,SELF,2052,,2219,WCHC,33C,,,,Checkin Counter,,BLR,BOM,SV,Employee,BLR,0,2026-01-17T00:00:00Z
2405,8182,BA8443,8443,Agent A2,AG002,Devi Singh,SELF,431,,551,WCHS,37F,,,,AircraftGate-A,,BLR,CCU,BA,Employee,BLR,0,2026-01-17T00:00:00Z
2406,8183,AI3938,3938,Agent C1,AG006,Elena Taylor,SELF,947,,1038,WCHC,9E,,,,Boarding Gate,,BLR,DEL,AI,Employee,BLR,0,2026-01-17T00:00:00Z
2407,8184,AI6966,6966,Agent D1,AG008,Hana Chen,SELF,417,,536,WCHR,27A,,,,AircraftGate-A,N,BLR,MAA,AI,Employee,BLR,0,2026-01-17T00:00:00Z
2408,8185,BA4574,4574,Agent C2,AG007,Uma Anderson,SELF,859,,914,WCHR,30D,,,,Aircraft Point,,BLR,BOM,BA,Employee,BLR,0,2026-01-17T00:00:00Z
2409,8186,BA9764,9764,Agent C1,AG006,Elena Williams,SELF,733,,805,WCHC,4E,,,,Aircraft Point,,BLR,SIN,BA,Employee,BLR,0,2026-01-17T00:00:00Z
2410,8187,IX7444,7444,Agent A1,AG001,Raj Williams,SELF,1109,,1216,WCHR,30C,,,,Belt Area,,BLR,BOM,IX,Employee,BLR,0,2026-01-17T00:00:00Z
2411,8188,QR7122,7122,Agent C2,AG007,Viktor Mueller,SELF,2140,,2210,WCHR,25D,,,,AircraftGate-A,,BLR,MAA,QR,Employee,BLR,0,2026-01-17T00:00:00Z
2412,8189,6E7025,7025,Agent D1,AG008,Devi Tanaka,SELF,1327,,1447,WCHS,11C,,,,Aircraft Point,,BLR,DEL,6E,Employee,BLR,0,2026-01-17T00:00:00Z
2413,8190,AI9288,9288,Agent C1,AG006,Aarav Kumar,SELF,928,,1004,WCMP,26F,,,,Checkin Counter,,BLR,DEL,AI,Employee,BLR,0,2026-01-17T00:00:00Z
2414,8191,SQ736,736,Agent A2,AG002,Kaori Mueller,SELF,1634,,1705,WCHR,2F,,,,Aircraft Point,,BLR,HYD,SQ,Employee,BLR,0,2026-01-17T00:00:00Z
2415,8192,QR6356,6356,Agent A1,AG001,Sato Tanaka,SELF,703,,833,WCHR,28C,,,,Checkin Counter,,BLR,DEL,QR,Employee,BLR,0,2026-01-17T00:00:00Z
2416,8193,AI6688,6688,Agent C2,AG007,Maria Anderson,OUTSOURCED,1542,,1618,MAAS,32E,,,,Aircraft Point,,BLR,MAA,AI,Employee,BLR,0,2026-01-17T00:00:00Z
2417,8194,SV2114,2114,Agent C2,AG007,Aarav Garcia,SELF,1400,1449,1449,WCMP,21E,,,,AircraftGate-A,,BLR,DXB,SV,Employee,BLR,0,2026-01-17T00:00:00Z
2418,8194,SV2114,2114,Agent C2,AG007,Aarav Garcia,SELF,1501,,1517,WCMP,21E,,,,AircraftGate-A,,BLR,DXB,SV,Employee,BLR,0,2026-01-17T00:00:00Z
2419,8195,AI7045,7045,Agent C1,AG006,Elena Wilson,SELF,2052,2116,2116,DPNA,19D,,,,Aircraft Point,,BOM,CCU,AI,Employee,BOM,0,2026-01-17T00:00:00Z
2420,8195,AI7045,7045,Agent C1,AG006,Elena Wilson,SELF,2121,,2204,DPNA,19D,,,,Aircraft Point,,BOM,CCU,AI,Employee,BOM,0,2026-01-17T00:00:00Z
2421,8196,CX7283,7283,Agent C1,AG006,David Lee,OUTSOURCED,911,,1017,WCHR,9C,,,,Aircraft Point,,BOM,DEL,CX,Employee,BOM,0,2026-01-17T00:00:00Z
2422,8197,AI7753,7753,Agent B2,AG005,Lakshmi Garcia,SELF,515,,614,UMNR,10F,,,,AircraftGate-A,,BOM,MAA,AI,Employee,BOM,0,2026-01-17T00:00:00Z
2423,8198,IX4887,4887,Agent B2,AG005,Priya Tanaka,SELF,635,,724,MAAS,13E,,,,Aircraft Point,,BOM,DOH,IX,Employee,BOM,0,2026-01-17T00:00:00Z
2424,8199,6E5859,5859,Agent B1,AG004,Sato Anderson,SELF,803,,919,WCHR,8B,,,,Aircraft Point,,BOM,LHR,6E,Employee,BOM,0,2026-01-17T00:00:00Z
2425,8200,MH3246,3246,Agent D1,AG008,Uma Chen,SELF,11,,50,DPNA,7E,,,,Aircraft Point,,BOM,BLR,MH,Employee,BOM,0,2026-01-17T00:00:00Z
2426,8201,IX1243,1243,Agent C1,AG006,Tara Nguyen,SELF,341,,425,MAAS,1F,,,,Aircraft Point,,BOM,DEL,IX,Employee,BOM,0,2026-01-17T00:00:00Z
2427,8202,AI8763,8763,Agent A2,AG002,Ahmed Garcia,SELF,1457,,1625,WCHR,29E,,,,Boarding Gate,,BOM,DEL,AI,Employee,BOM,0,2026-01-17T00:00:00Z
2428,8203,IX8506,8506,Agent B1,AG004,Ibrahim Johnson,SELF,1702,,1749,WCHR,33C,,,,Aircraft Point,N,BOM,DXB,IX,Employee,BOM,0,2026-01-17T00:00:00Z
2429,8204,SQ6102,6102,Agent B1,AG004,Bianca Nguyen,OUTSOURCED,711,,746,WCHC,20D,,,,Aircraft Point,,BOM,GOI,SQ,Employee,BOM,0,2026-01-17T00:00:00Z
2430,8205,EK2172,2172,Agent A3,AG003,Viktor Ali,SELF,1332,,1349,WCHC,25C,,,,Boarding Gate,,BOM,MAA,EK,Employee,BOM,0,2026-01-17T00:00:00Z
2431,8206,IX5162,5162,Agent A1,AG001,Hana Johnson,SELF,41,,137,WCHC,6D,,,,Belt Area,,BOM,MAA,IX,Employee,BOM,0,2026-01-17T00:00:00Z
2432,8207,EK1874,1874,Agent B1,AG004,Aisha Anderson,SELF,1524,,1604,MAAS,27F,,,,AircraftGate-A,,BOM,BLR,EK,Employee,BOM,0,2026-01-17T00:00:00Z
2433,8208,CX3996,3996,Agent A3,AG003,Kaori Lee,OUTSOURCED,933,,1045,MAAS,5E,,,,Aircraft Point,,BOM,BLR,CX,Employee,BOM,0,2026-01-17T00:00:00Z
2434,8209,IX5507,5507,Agent C2,AG007,Hana Singh,SELF,943,,1045,BLND,34F,,,,Belt Area,,BOM,SIN,IX,Employee,BOM,0,2026-01-17T00:00:00Z
2435,8210,6E8818,8818,Agent A1,AG001,Tara Ali,OUTSOURCED,957,,1035,WCHR,34B,,,,AircraftGate-A,,MAA,BOM,6E,Employee,MAA,0,2026-01-17T00:00:00Z
2436,8211,AI9313,9313,Agent A2,AG002,Maria Singh,OUTSOURCED,651,,805,WCHR,3A,,,,AircraftGate-A,,MAA,BLR,AI,Employee,MAA,0,2026-01-17T00:00:00Z
2437,8212,AI849,849,Agent A1,AG001,Fatima Kumar,SELF,2159,,2214,WCHS,32A,,,,Aircraft Point,,MAA,DXB,AI,Employee,MAA,1,2026-01-17T00:00:00Z
2438,8213,MH3640,3640,Agent A1,AG001,David Singh,SELF,2123,,2244,UMNR,42B,,,,AircraftGate-A,,MAA,BOM,MH,Employee,MAA,0,2026-01-17T00:00:00Z
2439,8214,AI5101,5101,Agent A1,AG001,George Wilson,OUTSOURCED,1623,1720,1720,WCHR,35C,,,,Aircraft Point,,MAA,SYD,AI,Employee,MAA,0,2026-01-17T00:00:00Z
2440,8214,AI5101,5101,Agent A1,AG001,George Wilson,OUTSOURCED,1735,,1757,WCHR,35C,,,,Aircraft Point,,MAA,SYD,AI,Employee,MAA,0,2026-01-17T00:00:00Z
2441,8215,EK1679,1679,Agent C2,AG007,Maria Sharma,SELF,1642,,1757,WCHC,42F,,,,AircraftGate-A,,MAA,BLR,EK,Employee,MAA,0,2026-01-17T00:00:00Z
2442,8216,MH400,400,Agent C2,AG007,Yuki Chen,SELF,1843,,1937,WCHR,23F,,,,AircraftGate-A,,MAA,CCU,MH,Employee,MAA,0,2026-01-17T00:00:00Z
2443,8217,AI3002,3002,Agent B2,AG005,Tara Kumar,SELF,1844,,2014,WCHR,35A,,,,Aircraft Point,,MAA,BOM,AI,Employee,MAA,0,2026-01-17T00:00:00Z
2444,8218,EK7718,7718,Agent B2,AG005,Carlos Tanaka,OUTSOURCED,907,,956,WCHR,5C,,,,AircraftGate-A,,MAA,BLR,EK,Employee,MAA,0,2026-01-17T00:00:00Z
2445,8219,AI1629,1629,Agent B1,AG004,Arjun Mueller,OUTSOURCED,1806,,1852,WCHR,18D,,,,Aircraft Point,,MAA,BLR,AI,Employee,MAA,0,2026-01-17T00:00:00Z
2446,8220,AI3977,3977,Agent B1,AG004,Viktor Nguyen,SELF,1039,,1123,WCHR,28B,,,,Aircraft Point,,BLR,BOM,AI,Employee,BLR,0,2026-01-18T00:00:00Z
2447,8221,IX5856,5856,Agent A2,AG002,Priya Patel,SELF,903,,1011,WCHC,40B,,,,Boarding Gate,N,BLR,DEL,IX,Employee,BLR,0,2026-01-18T00:00:00Z
2448,8222,MH1525,1525,Agent A3,AG003,Raj Anderson,OUTSOURCED,200,,220,MAAS,42F,,,,Aircraft Point,N,BLR,BOM,MH,Employee,BLR,0,2026-01-18T00:00:00Z
2449,8223,BA3498,3498,Agent A2,AG002,Ibrahim Garcia,OUTSOURCED,223,,335,WCHR,25E,,,,Boarding Gate,,BLR,MAA,BA,Employee,BLR,0,2026-01-18T00:00:00Z
2450,8224,AI518,518,Agent C1,AG006,Sato Wilson,SELF,353,,449,WCHR,12A,,,,AircraftGate-A,,BLR,DOH,AI,Employee,BLR,1,2026-01-18T00:00:00Z
2451,8225,AI5408,5408,Agent C2,AG007,Kaori Tanaka,SELF,200,,217,MAAS,42C,,,,Aircraft Point,,BLR,MAA,AI,Employee,BLR,0,2026-01-18T00:00:00Z
2452,8226,EK3100,3100,Agent C2,AG007,Arjun Garcia,SELF,1521,,1615,WCHC,7A,,,,Aircraft Point,,BLR,CCU,EK,Employee,BLR,0,2026-01-18T00:00:00Z
2453,8227,AI2724,2724,Agent A2,AG002,Devi Tanaka,SELF,1734,,1834,WCHR,2E,,,,AircraftGate-A,,BLR,DEL,AI,Employee,BLR,0,2026-01-18T00:00:00Z
2454,8228,SV377,377,Agent C2,AG007,Zara Lee,SELF,146,,205,WCHR,7E,,,,Boarding Gate,,BLR,BOM,SV,Employee,BLR,0,2026-01-18T00:00:00Z
2455,8229,SQ9599,9599,Agent C2,AG007,Wei Santos,SELF,450,,602,WCMP,11F,,,,Belt Area,,BLR,BOM,SQ,Employee,BLR,0,2026-01-18T00:00:00Z
2456,8230,IX4773,4773,Agent B1,AG004,Arjun Santos,SELF,907,,1010,WCHS,22A,,,,Belt Area,,BLR,BOM,IX,Employee,BLR,0,2026-01-18T00:00:00Z
2457,8231,IX8717,8717,Agent A1,AG001,Ahmed Singh,SELF,1042,,1202,WCHR,32B,,,,Belt Area,,BLR,CCU,IX,Employee,BLR,0,2026-01-18T00:00:00Z
2458,8232,AI8329,8329,Agent C1,AG006,Yuki Santos,SELF,342,,419,UMNR,33D,,,,AircraftGate-A,,BLR,DXB,AI,Employee,BLR,0,2026-01-18T00:00:00Z
2459,8233,CX715,715,Agent D1,AG008,Ibrahim Lee,SELF,2148,,2211,WCHR,37D,,,,Aircraft Point,,BLR,DXB,CX,Employee,BLR,0,2026-01-18T00:00:00Z
2460,8234,CX4447,4447,Agent A3,AG003,George Nguyen,SELF,1711,,1838,MAAS,18F,,,,Checkin Counter,,BLR,HYD,CX,Employee,BLR,0,2026-01-18T00:00:00Z
2461,8235,AI5272,5272,Agent B2,AG005,Fatima Tanaka,SELF,1131,,1250,WCHC,38E,,,,AircraftGate-A,,BLR,MAA,AI,Employee,BLR,0,2026-01-18T00:00:00Z
2462,8236,BA1447,1447,Agent D1,AG008,Maria Thomas,SELF,1131,,1156,WCHR,16E,,,,Aircraft Point,,BLR,DEL,BA,Employee,BLR,0,2026-01-18T00:00:00Z
2463,8237,IX4210,4210,Agent A2,AG002,Aarav Williams,SELF,1059,,1148,WCHC,24C,,,,Aircraft Point,,BLR,HYD,IX,Employee,BLR,0,2026-01-18T00:00:00Z
2464,8238,MH2408,2408,Agent B2,AG005,Omar Kumar,OUTSOURCED,2031,,2153,WCHC,20B,,,,AircraftGate-A,,BLR,DEL,MH,Employee,BLR,0,2026-01-18T00:00:00Z
2465,8239,SQ9516,9516,Agent A3,AG003,Yuki Brown,SELF,428,,456,WCHR,14C,,,,AircraftGate-A,,BOM,BLR,SQ,Employee,BOM,0,2026-01-18T00:00:00Z
2466,8240,BA4811,4811,Agent A2,AG002,Aarav Chen,SELF,819,835,835,WCHR,19B,,,,Aircraft Point,N,BOM,GOI,BA,Employee,BOM,1,2026-01-18T00:00:00Z
2467,8240,BA4811,4811,Agent A2,AG002,Aarav Chen,SELF,849,,942,WCHR,19B,,,,Aircraft Point,N,BOM,GOI,BA,Employee,BOM,1,2026-01-18T00:00:00Z
2468,8241,IX9273,9273,Agent A2,AG002,Ahmed Santos,OUTSOURCED,1224,,1339,DPNA,28D,,,,Boarding Gate,,BOM,MAA,IX,Employee,BOM,0,2026-01-18T00:00:00Z
2469,8242,AI3663,3663,Agent A2,AG002,Sato Lee,SELF,1443,,1546,DPNA,1A,,,,Belt Area,,BOM,BLR,AI,Employee,BOM,0,2026-01-18T00:00:00Z
2470,8243,6E6520,6520,Agent A3,AG003,Bianca Ali,SELF,317,,424,WCHR,38E,,,,Aircraft Point,,BOM,DEL,6E,Employee,BOM,0,2026-01-18T00:00:00Z
2471,8244,MH164,164,Agent A3,AG003,Sato Kumar,SELF,0,,112,UMNR,39A,,,,Aircraft Point,,BOM,BLR,MH,Employee,BOM,1,2026-01-18T00:00:00Z
2472,8245,AI3216,3216,Agent D1,AG008,Fatima Wilson,SELF,1934,,2037,WCHC,40A,,,,AircraftGate-A,,BOM,MAA,AI,Employee,BOM,0,2026-01-18T00:00:00Z
2473,8246,QR1472,1472,Agent A3,AG003,Aditi Chen,OUTSOURCED,828,,858,WCHR,33D,,,,Aircraft Door,,BOM,DEL,QR,Employee,BOM,0,2026-01-18T00:00:00Z
2474,8247,EK6179,6179,Agent A1,AG001,Lakshmi Ali,SELF,1312,,1335,WCHS,10F,,,,Boarding Gate,,BOM,GOI,EK,Employee,BOM,0,2026-01-18T00:00:00Z
2475,8248,IX5904,5904,Agent B2,AG005,David Thomas,SELF,239,,316,UMNR,13F,,,,AircraftGate-A,,BOM,DEL,IX,Employee,BOM,0,2026-01-18T00:00:00Z
2476,8249,MH494,494,Agent C2,AG007,Carlos Patel,SELF,1819,,1841,WCHR,37C,,,,Aircraft Point,,BOM,BLR,MH,Employee,BOM,1,2026-01-18T00:00:00Z
2477,8250,AI5959,5959,Agent C1,AG006,Kaori Nguyen,OUTSOURCED,2038,2108,2108,WCHR,20F,,,,Checkin Counter,,BOM,DXB,AI,Employee,BOM,0,2026-01-18T00:00:00Z
2478,8250,AI5959,5959,Agent C1,AG006,Kaori Nguyen,OUTSOURCED,2117,,2158,WCHR,20F,,,,Checkin Counter,,BOM,DXB,AI,Employee,BOM,0,2026-01-18T00:00:00Z
2479,8251,MH7112,7112,Agent B1,AG004,Raj Lee,SELF,2028,,2142,BLND,40B,,,,Aircraft Point,,BOM,HYD,MH,Employee,BOM,0,2026-01-18T00:00:00Z
2480,8252,SV3969,3969,Agent B2,AG005,Arjun Singh,SELF,1824,,1917,WCHR,33D,,,,AircraftGate-A,,BOM,HYD,SV,Employee,BOM,0,2026-01-18T00:00:00Z
